response_dt,PFL_FLEET_TYP_CD,gts_12,gts_13,gts_14,gts_15,comped_med,natural_med,never_comped,lapsed_med,Lesiure_tkts_yr1,Business_tkts_yr1,total_ap_yr1,int_tkts_yr1,dom_tkts_yr1,dl_miles_flown_yr1,F_tkts_yr1,F_tkt_rev_yr1,F_miles_flown_yr1,C_tkts_yr1,C_tkt_rev_yr1,C_miles_flown_yr1,Y_tkts_yr1,Y_tkt_rev_yr1,Y_miles_flown_yr1,F_upsell_tkts_yr1,F_upsell_tkt_rev_yr1,F_upsell_miles_flown_yr1,total_tkts_yr1,total_tkt_rev_yr1,dist_partners,tenure,DSC_Entries,hhi,gts_1,dl_segs_yr1,dl_seg_rev_yr1,total_miles_flown_yr1
1-Oct-14,738,4,4,0,,0,0,1,0,8,3,123,0,11,35758,2,759,2714,1,984,4878,8,4653,28166,0,0,0,11,6396,1,9,0,185,4,31,6396,35758
22-May-14,M90,5,4,1,0,0,0,1,0,5,5,132,0,10,14803,0,0,0,0,0,0,10,6394,14803,0,0,0,10,6394,0,7,0,76,4,23,6394,14803
17-Sep-14,319,4,3,1,0,0,1,1,0,12,0,542,0,12,21116,3,1706,5248,0,0,0,9,4686,15868,0,0,0,12,6392,3,27,0,51,3,24,6392,21116
24-Sep-14,M90,5,4,1,0,0,1,1,0,10,0,543,3,7,34167,4,2542,9374,0,0,0,6,3851,24793,3,1921,7648,10,6392,0,29,0,93,5,34,6392,34167
12-Aug-14,CR9,5,3,,,0,1,1,0,9,5,1377,1,13,41973,3,647,2888,0,0,0,11,5743,42918,0,0,0,14,6391,3,27,19,197,5,33,6104,45806
25-Sep-14,744,5,5,,,0,1,1,0,4,0,119,4,0,75135,0,0,0,0,0,0,4,6391,75135,0,0,0,4,6391,0,18,1,47,4,24,6391,75135
28-Jul-14,753,4,5,,,0,1,1,0,17,1,640,0,18,41927,6,2472,12074,0,0,0,12,3918,29853,1,300,1962,18,6390,5,32,31,100,5,62,6390,41927
15-Aug-14,76G,5,4,,,0,1,1,0,5,0,142,2,3,28781,3,1665,7159,1,3607,19282,1,1118,10842,2,1483,6901,5,6390,1,28,10,250,4,14,4315,37283
30-Aug-14,M90,4,4,,,0,1,1,0,11,0,973,1,10,45821,6,3179,21272,1,978,9406,4,2233,19779,1,271,1236,11,6390,3,29,34,179,5,44,5884,50457
5-Feb-14,MD8,4,3,,,0,1,1,0,3,0,34,3,0,12594,0,0,0,3,6390,12594,0,0,0,0,0,0,3,6390,0,2,0,,4,3,6390,12594
3-Jun-14,E75,4,3,,,1,0,1,0,5,4,174,1,8,13378,6,4662,5268,1,913,1600,2,812,6510,5,3120,3806,9,6387,3,28,6,97,4,14,6387,13378
20-May-14,CR9,5,4,1,0,0,0,0,0,3,1,224,1,3,13138,2,1202,3153,1,4898,9012,1,287,1716,1,750,1937,4,6387,2,21,1,139,5,16,5504,13881
17-Jul-14,CR9,4,4,0,1,0,1,1,0,13,2,69,0,15,13606,0,0,0,0,0,0,15,6387,13606,0,0,0,15,6387,2,12,0,84,3,32,6387,13606
23-Nov-14,757,5,4,1,1,0,1,0,0,8,0,434,2,6,42909,0,0,0,1,512,3196,7,5875,39713,0,0,0,8,6387,0,9,0,250,5,17,6387,42909
12-May-14,320,5,5,,,0,1,1,0,9,3,49,0,12,31493,4,1890,10157,0,0,0,8,4497,21336,0,0,0,12,6387,0,7,0,134,5,32,6387,31493
7-Apr-14,MD8,5,5,,,0,1,1,0,9,9,835,0,18,48510,5,1644,11949,0,0,0,13,4743,36561,0,0,0,18,6387,0,5,0,26,4,41,6387,48510
27-May-14,CR9,5,5,,,0,1,0,0,11,2,732,1,12,32320,3,3028,10153,1,628,2112,9,2729,20055,0,0,0,13,6385,3,30,36,102,5,45,6385,32320
24-Dec-14,CRJ,3,1,,,0,1,0,0,16,0,925,0,16,54169,5,2257,17977,0,0,0,11,4128,36192,0,0,0,16,6385,0,7,18,71,2,58,6385,54169
13-Aug-14,CR9,5,4,,,1,0,0,0,4,6,54,0,10,19196,6,4858,15153,0,0,0,4,1527,4043,2,2967,11226,10,6384,5,23,12,181,2,19,6384,19196
2-Apr-14,MD8,4,4,,,0,1,1,0,4,1,248,0,5,15680,5,6384,15680,0,0,0,0,0,0,4,4050,12098,5,6384,1,15,0,126,4,20,6384,15680
23-Feb-14,CR7,2,1,,,0,1,1,0,12,1,362,0,13,47196,4,1396,9646,4,1702,12335,5,3286,25215,0,0,0,13,6384,1,8,28,56,1,33,6384,47196
1-Jun-14,757,4,4,,,0,1,1,0,12,2,412,0,14,20229,1,219,1568,0,0,0,13,6165,18661,0,0,0,14,6383,1,27,0,40,4,60,6383,20229
1-Aug-14,757,5,,1,0,0,1,1,0,9,0,20,0,9,23836,8,5379,21204,1,1002,2632,0,0,0,8,5379,21204,9,6381,0,11,0,63,4,19,6381,23836
31-Oct-14,M90,5,4,1,1,0,1,1,0,4,1,41,3,2,31841,1,307,734,0,0,0,4,6073,38202,0,0,0,5,6380,0,1,0,74,4,15,5629,38936
20-Nov-14,CRJ,5,3,,,0,1,1,0,9,4,811,1,12,29306,5,3180,11814,0,0,0,8,3199,17492,1,640,1791,13,6379,4,26,7,78,4,43,6379,29306
8-Feb-14,757,3,3,1,0,0,1,1,0,8,5,575,0,13,16510,0,0,0,0,0,0,13,6378,16510,0,0,0,13,6378,2,27,13,250,1,30,6378,16510
13-Jun-14,319,,,,,0,1,0,0,22,0,108,2,20,47504,8,2235,12069,0,0,0,14,4143,35435,3,1453,5580,22,6378,0,12,4,9,3,30,6378,47504
29-Aug-14,717,3,4,1,0,0,1,1,0,9,7,99,0,16,8952,1,320,366,0,0,0,15,6058,8586,1,320,366,16,6377,1,29,1,227,4,48,6377,8952
28-Apr-14,738,4,4,,,0,0,1,0,5,5,316,0,10,29856,0,0,0,0,0,0,10,6376,29956,0,0,0,10,6376,4,25,0,88,5,31,6297,29956
20-Oct-14,753,5,4,,,0,1,1,0,12,2,523,0,14,37960,4,1393,8326,0,0,0,10,4982,29634,0,0,0,14,6376,1,29,0,178,5,26,6376,37960
11-May-14,CRJ,5,4,,,0,1,0,0,15,3,262,0,18,25903,5,1857,9176,0,0,0,13,4519,16727,0,0,0,18,6376,2,6,37,27,4,51,6376,25903
22-May-14,CRJ,4,3,1,1,0,0,1,0,5,5,130,0,10,10176,0,0,0,0,0,0,10,6373,10176,0,0,0,10,6373,1,7,0,34,3,19,6373,10176
12-Jun-14,MD8,5,4,,,0,1,1,0,21,1,581,0,22,33890,3,1291,3920,0,0,0,19,5081,31303,0,0,0,22,6372,3,31,24,128,4,59,5979,35223
16-Mar-14,M90,5,5,,,0,1,1,0,19,9,828,0,28,41266,11,2425,15256,0,0,0,17,3947,26010,0,0,0,28,6372,0,28,70,97,5,53,6372,41266
14-Dec-14,320,5,5,0,1,0,1,1,0,8,2,105,1,9,28482,3,622,4277,0,0,0,7,5750,24959,0,0,0,10,6372,3,19,0,38,5,27,6180,29236
12-Jun-14,763,5,5,1,1,0,1,1,0,20,0,709,0,20,29554,2,1378,5027,0,0,0,18,4994,24527,2,1378,5027,20,6372,1,15,0,246,5,29,6372,29554
29-Oct-14,738,4,4,,,0,1,1,0,12,3,184,0,15,47893,6,2965,17545,0,0,0,9,3407,32180,2,1525,5490,15,6371,0,7,0,70,4,42,5938,49725
15-Sep-14,CR9,5,4,1,1,0,1,0,0,15,1,318,1,15,20768,7,2252,9548,0,0,0,9,4118,24197,1,223,950,16,6370,0,28,18,111,5,27,4720,33745
14-Jul-14,M90,5,5,1,1,0,0,1,1,3,0,480,1,2,24364,2,2472,10627,1,3898,13737,0,0,0,1,1010,3867,3,6370,0,25,4,91,5,14,6370,24364
27-Jan-14,320,5,5,,,0,1,1,0,11,0,517,1,10,40711,3,1587,11706,0,0,0,8,4782,29005,0,0,0,11,6369,0,7,1,130,5,21,6369,40711
11-Aug-14,320,5,4,1,0,0,1,1,0,14,0,320,1,13,23591,1,773,4000,0,0,0,13,5596,24632,0,0,0,14,6369,2,10,0,10,5,31,5721,28632
27-Jun-14,320,4,3,1,0,0,0,1,1,6,2,113,0,8,8546,8,6367,8546,0,0,0,0,0,0,4,2355,5001,8,6367,2,31,0,90,3,14,6367,8546
12-Feb-14,M90,4,3,0,1,0,1,0,0,18,8,211,0,26,13194,5,1454,2331,0,0,0,21,4914,10863,0,0,0,26,6367,1,22,31,250,2,38,6367,13194
14-Jan-14,319,5,4,,,0,1,1,0,2,6,180,2,6,44699,0,0,0,0,0,0,8,6367,49540,0,0,0,8,6367,1,24,0,77,5,30,5647,49540
3-Oct-14,757,4,3,1,1,0,0,1,0,7,6,85,0,13,17877,5,2460,4587,0,0,0,8,3904,13645,1,238,595,13,6365,3,26,0,69,3,25,6265,18232
21-Feb-14,CRJ,4,4,1,0,0,1,1,0,7,2,357,0,9,25848,0,0,0,0,0,0,9,6365,25848,0,0,0,9,6365,1,11,0,78,4,37,6365,25848
17-Nov-14,MD8,4,2,,,0,1,1,0,4,0,77,2,2,27214,0,0,0,2,5486,21272,2,878,5942,0,0,0,4,6364,2,21,5,119,3,16,6364,27214
9-Sep-14,320,4,4,,,0,0,1,0,8,7,393,0,15,32699,7,2780,13813,0,0,0,8,3584,18886,0,0,0,15,6364,1,18,12,105,3,35,6364,32699
27-Apr-14,319,5,4,1,,0,0,1,0,7,3,90,0,10,7113,1,1231,472,0,0,0,9,5133,6641,0,0,0,10,6364,3,4,0,134,4,26,6364,7113
27-Jan-14,320,4,3,,,0,1,1,0,15,2,603,0,17,38422,6,1881,11134,0,0,0,11,4483,27288,0,0,0,17,6363,6,11,20,157,4,36,6363,38422
17-Sep-14,744,4,3,,,0,0,1,0,6,0,79,6,0,40780,0,0,0,0,0,0,6,6363,40780,0,0,0,6,6363,1,4,6,,3,12,6363,40780
6-Aug-14,757,5,4,,,0,1,1,0,17,0,1483,2,15,56577,6,1438,15577,0,0,0,11,4925,47405,0,0,0,17,6362,2,15,1,89,4,32,5603,62982
18-Jun-14,77L,3,4,,,0,1,1,0,7,0,183,7,0,83213,0,0,0,0,0,0,7,6362,91327,0,0,0,7,6362,0,3,4,,2,20,5908,91327
24-Nov-14,CR9,5,4,1,1,0,1,1,0,5,0,96,4,1,21608,1,830,4925,1,4093,10967,3,1436,10121,0,0,0,5,6360,2,23,3,,4,12,5295,26013
8-May-14,319,4,3,0,1,0,1,1,0,14,0,372,1,13,39012,0,0,0,0,0,0,14,6359,39012,0,0,0,14,6359,0,18,0,139,4,30,6359,39012
19-Dec-14,CR7,5,5,,,0,1,1,0,8,15,575,0,23,37628,6,1348,7088,0,0,0,17,5010,30540,0,0,0,23,6358,2,24,0,145,5,83,6358,37628
8-Sep-14,CR7,5,5,,,1,0,1,0,4,0,207,2,2,4408,2,693,4408,1,4536,12756,1,1128,3440,0,0,0,4,6357,1,12,2,250,5,4,693,20604
30-May-14,77L,4,5,1,0,0,1,1,0,3,0,374,3,0,32646,0,0,0,1,3959,7550,2,2396,25096,0,0,0,3,6355,3,28,2,36,5,10,6355,32646
4-Dec-14,CR9,5,5,1,,0,1,1,0,12,6,371,0,18,20941,0,0,0,0,0,0,18,6355,20941,0,0,0,18,6355,4,25,8,250,5,29,6355,20941
30-Aug-14,CR9,5,4,,,0,1,1,0,19,0,548,0,19,35927,13,4950,24197,0,0,0,6,1405,11730,6,3704,13284,19,6354,2,3,3,104,5,43,6354,35927
4-Aug-14,E70,5,4,1,0,0,1,1,0,8,3,34,0,11,7330,4,2755,3640,0,0,0,7,3597,3690,1,1108,1357,11,6352,0,13,1,217,5,16,6352,7330
18-Dec-14,757,5,5,,,0,1,1,0,6,9,287,1,14,44271,7,3009,19085,0,0,0,8,3340,26123,0,0,0,15,6349,12,30,17,94,5,36,6220,45208
6-Apr-14,333,5,4,,,0,1,1,0,16,3,779,0,19,30586,5,1552,5482,0,0,0,14,4797,25104,0,0,0,19,6349,1,17,16,100,4,35,6349,30586
22-Nov-14,757,4,5,,,0,1,1,0,3,1,208,3,1,16334,3,3865,16334,1,2484,8610,0,0,0,2,3509,15796,4,6349,3,12,10,66,5,10,3865,24944
11-Sep-14,757,5,5,1,1,0,1,1,0,5,4,116,1,8,23534,4,2436,3320,1,1356,4574,4,2557,15640,2,660,1260,9,6349,2,21,10,29,5,21,6349,23534
28-Apr-14,CR7,5,3,,,0,1,1,0,4,12,199,0,16,15438,4,1495,2454,0,0,0,12,4852,12984,0,0,0,16,6348,2,13,0,86,5,31,6348,15438
5-Mar-14,76G,5,5,,,0,1,1,0,7,1,528,3,5,25870,0,0,0,1,2210,9966,7,4138,27062,0,0,0,8,6348,3,4,3,143,4,14,3861,37028
25-Apr-14,MD8,4,5,1,1,0,1,1,0,3,8,361,1,10,26943,1,426,2004,0,0,0,10,5921,30111,0,0,0,11,6347,0,19,0,38,4,40,5774,32115
23-Apr-14,E75,4,3,1,0,0,1,1,0,12,1,279,0,13,34398,6,2757,15133,0,0,0,7,3588,19265,0,0,0,13,6346,3,3,21,61,3,46,6346,34398
20-May-14,CRJ,5,5,,1,0,1,1,0,16,3,1223,2,17,43005,4,885,3910,0,0,0,15,5462,39095,0,0,0,19,6346,4,5,2,126,5,47,6346,43005
5-Jul-14,319,5,3,1,1,0,1,0,0,7,4,386,0,11,24949,5,4776,12102,0,0,0,6,1570,12847,5,4776,12102,11,6346,5,2,18,250,5,21,6346,24949
21-Aug-14,E70,5,5,,,0,1,1,0,17,0,545,3,14,41620,4,709,2631,0,0,0,13,5635,46659,0,0,0,17,6344,1,32,3,126,5,30,5062,49290
27-Apr-14,CR9,5,5,,,0,1,1,0,15,0,331,0,15,36434,14,6219,35509,0,0,0,1,123,925,3,4317,20921,15,6342,4,22,23,76,5,46,6342,36434
16-Feb-14,320,5,4,1,0,0,0,1,1,2,8,314,0,10,14758,0,0,0,0,0,0,10,6341,14758,0,0,0,10,6341,1,21,0,99,5,19,6341,14758
2-Dec-14,MD8,4,2,,,0,1,0,0,9,3,578,6,6,28168,4,1232,6675,2,796,3828,6,4313,19217,0,0,0,12,6341,3,17,4,101,,29,6160,29720
16-Apr-14,E70,4,4,1,0,0,1,1,0,14,2,988,0,16,27259,3,816,3576,0,0,0,13,5524,27115,0,0,0,16,6340,0,24,0,98,4,48,5664,30691
8-Dec-14,ERJ,5,5,,,0,1,1,0,7,5,128,1,11,31382,6,3528,14997,0,0,0,6,2811,17658,0,0,0,12,6339,0,20,0,117,5,48,6115,32655
23-May-14,757,4,4,1,,0,1,1,0,9,1,474,10,0,33424,4,3578,12534,0,0,0,6,2761,22979,4,3578,12534,10,6339,3,18,11,111,4,18,5973,35513
16-Aug-14,320,5,4,,,0,1,1,0,16,4,280,0,20,45850,11,3352,27651,0,0,0,9,2987,18199,1,356,966,20,6339,2,10,35,16,5,48,6339,45850
4-Sep-14,76G,4,4,,,0,1,1,0,14,0,63,0,14,25887,3,610,1893,2,441,3552,9,5287,20442,0,0,0,14,6338,2,9,1,10,2,21,6338,25887
9-Nov-14,MD8,4,4,,1,0,1,1,0,11,2,259,0,13,44143,1,780,2606,0,0,0,12,5557,41537,0,0,0,13,6338,5,15,0,250,4,52,6338,44143
22-Jan-14,E75,3,4,1,0,0,1,1,0,6,3,149,1,8,14800,2,2181,7615,0,0,0,7,4154,14065,1,450,735,9,6336,0,9,0,65,4,13,4605,21680
13-May-14,CR9,4,5,1,0,0,1,1,0,6,0,227,6,0,61805,0,0,0,0,0,0,6,6335,68128,0,0,0,6,6335,1,18,2,72,2,23,5566,68128
22-Jun-14,CR7,,4,,,0,1,1,0,14,3,267,0,17,52251,7,2147,20766,3,872,5669,7,3316,25816,0,0,0,17,6335,2,9,0,75,4,54,6335,52251
6-Oct-14,E75,4,5,,,0,1,1,0,13,3,226,0,16,26637,6,1807,9751,0,0,0,10,4527,16886,0,0,0,16,6334,1,29,10,54,5,31,6334,26637
12-Dec-14,CR9,4,,1,0,0,1,1,0,13,1,286,0,14,27198,5,2455,9251,0,0,0,9,3878,17947,0,0,0,14,6333,1,7,21,151,4,50,6333,27198
21-Sep-14,738,3,4,1,0,0,1,0,0,16,1,248,8,9,47329,0,0,0,0,0,0,17,6332,49601,0,0,0,17,6332,1,8,0,176,5,30,5791,49601
3-Jul-14,320,2,3,1,0,0,1,1,0,7,0,149,0,7,20836,7,6332,20836,0,0,0,0,0,0,6,4444,17044,7,6332,2,23,1,36,3,16,6332,20836
9-Nov-14,MD8,1,,,,0,1,1,0,3,6,143,0,9,27809,7,5198,19562,0,0,0,2,1133,8247,4,3867,14408,9,6331,3,29,20,250,4,34,6331,27809
15-Dec-14,757,5,5,,,0,1,1,0,9,6,147,0,15,21113,3,722,3874,0,0,0,12,5608,17239,0,0,0,15,6331,0,14,0,50,5,43,6331,21113
29-May-14,ERJ,2,3,1,1,0,0,1,0,3,5,53,0,8,10611,0,0,0,0,0,0,8,6331,10611,0,0,0,8,6331,0,26,0,80,3,20,6331,10611
7-May-14,738,,,,,0,1,0,0,5,5,171,1,9,27182,0,0,0,0,0,0,10,6331,27182,0,0,0,10,6331,1,1,1,30,4,24,6331,27182
1-Oct-14,MD8,5,5,1,0,0,1,1,0,11,0,157,0,11,22400,0,0,0,0,0,0,11,6328,22400,0,0,0,11,6328,1,18,0,56,5,43,6328,22400
2-May-14,717,5,5,,,0,1,1,0,6,0,225,6,0,43617,0,0,0,0,0,0,6,6328,48700,0,0,0,6,6328,0,15,0,127,4,19,5887,48700
15-Dec-14,757,5,5,1,1,0,1,1,0,13,6,418,1,18,21847,0,0,0,0,0,0,19,6327,21847,0,0,0,19,6327,0,6,0,101,5,31,6327,21847
27-Sep-14,763,5,5,,,0,1,1,0,15,1,474,0,16,57308,10,4177,35704,2,804,6734,4,1345,17240,0,0,0,16,6327,1,20,13,187,5,46,6189,59678
24-Sep-14,757,4,4,,,0,1,1,0,10,0,764,2,8,42656,4,1636,9643,0,0,0,6,4690,33013,0,0,0,10,6326,2,29,6,250,5,33,6326,42656
17-Feb-14,738,5,5,1,1,0,1,1,0,11,0,663,3,8,42658,2,1086,5597,0,0,0,9,5240,39207,2,1086,5597,11,6326,3,20,0,250,5,25,5651,44804
4-Jul-14,763,5,5,,1,0,1,1,0,8,2,305,2,8,33735,2,759,2708,0,0,0,8,5565,31027,0,0,0,10,6323,2,25,0,118,5,19,6323,33735
20-Oct-14,744,4,5,1,0,0,1,1,0,1,2,95,1,2,24068,0,0,0,1,5286,15804,2,1037,8264,0,0,0,3,6323,0,7,0,96,5,10,6323,24068
18-Feb-14,757,5,4,1,0,0,0,1,1,3,10,132,0,13,16345,0,0,0,0,0,0,13,6321,16345,0,0,0,13,6321,1,8,0,135,1,24,6321,16345
22-Jul-14,738,5,5,1,1,0,1,1,0,16,0,318,0,16,31379,1,313,875,0,0,0,15,6007,30504,0,0,0,16,6320,2,15,0,18,3,42,6320,31379
30-Sep-14,320,3,2,1,0,0,1,1,0,3,0,15,2,1,16525,0,0,0,1,4007,9705,2,2313,12316,0,0,0,3,6320,0,17,0,140,1,6,5091,22021
8-Mar-14,MD8,5,5,1,1,0,1,0,0,11,0,259,0,11,36604,0,0,0,0,0,0,11,6319,36604,0,0,0,11,6319,3,18,0,41,5,38,6319,36604
20-Jun-14,MD8,1,4,1,0,0,1,1,0,16,1,264,0,17,33574,1,673,1856,0,0,0,16,5645,31718,1,673,1856,17,6318,2,5,0,51,4,35,6318,33574
26-Jul-14,CRJ,4,3,1,1,0,1,1,0,9,1,99,3,7,15523,1,1385,5471,1,1078,1834,8,3853,17374,0,0,0,10,6316,1,18,0,62,4,24,5162,24679
21-Jun-14,CR9,3,3,,,0,1,1,0,11,2,123,0,13,19559,4,1911,6180,0,0,0,9,4405,14110,2,1021,3147,13,6316,2,25,0,167,4,38,6074,20290
9-Sep-14,CRJ,4,4,1,0,0,1,1,0,23,0,548,0,23,14723,0,0,0,0,0,0,23,6316,14723,0,0,0,23,6316,3,1,0,,4,43,6316,14723
24-Oct-14,332,5,4,,,0,1,1,0,2,2,4,2,2,11080,1,455,214,2,5694,11298,1,166,227,1,455,214,4,6314,0,24,5,250,4,5,6047,11739
19-Sep-14,753,5,4,,,0,1,1,0,10,6,267,0,16,54927,8,3332,27832,0,0,0,8,2981,27421,0,0,0,16,6313,3,5,27,77,4,50,6112,55253
1-Dec-14,757,4,3,1,0,0,1,1,0,6,0,307,1,5,20639,1,470,2392,1,3923,8761,4,1920,9486,1,470,2392,6,6312,4,18,8,14,5,15,6312,20639
18-Nov-14,757,4,5,1,,0,1,1,0,11,3,814,3,11,61150,9,2462,23719,1,287,4826,4,3563,34493,0,0,0,14,6312,2,17,18,138,4,35,6013,63038
8-Oct-14,757,5,4,,,0,1,0,0,7,1,394,3,5,22312,4,670,7750,2,4039,29559,2,1602,9151,0,0,0,8,6311,1,24,0,250,5,16,3106,46460
18-Oct-14,CRJ,4,4,1,1,0,0,1,1,4,4,83,1,7,24156,2,2469,5060,0,0,0,6,3842,19316,2,2469,5060,8,6311,0,10,0,78,3,21,6128,24376
17-Apr-14,CR9,5,4,,,0,1,1,0,10,0,291,4,6,51706,4,1503,11048,0,0,0,6,4807,45741,0,0,0,10,6310,1,19,21,130,4,32,5649,56789
12-Aug-14,MD8,4,2,,,0,1,0,0,14,0,324,0,14,47947,7,3878,22387,2,1091,9966,5,1340,16304,1,2259,9942,14,6309,1,17,22,242,4,29,6142,48657
12-Feb-14,757,5,4,,,0,1,1,0,10,5,283,0,15,30085,4,1767,6592,0,0,0,11,4541,27647,0,0,0,15,6308,4,31,0,63,5,60,6004,34239
3-Oct-14,MD8,3,3,,,0,1,1,0,14,5,296,0,19,25571,3,1209,2087,0,0,0,16,5099,23484,0,0,0,19,6308,2,8,0,42,3,59,6308,25571
21-Jan-14,MD8,5,5,1,1,0,1,1,0,8,0,575,3,5,46548,0,0,0,0,0,0,8,6308,46548,0,0,0,8,6308,1,4,1,55,5,18,6308,46548
3-Apr-14,CR9,5,5,1,0,0,1,1,0,6,3,94,1,8,24598,0,0,0,0,0,0,9,6307,24598,0,0,0,9,6307,1,12,0,171,4,28,6307,24598
10-Sep-14,MD8,5,4,1,,0,1,1,0,3,5,316,1,7,36976,0,0,0,0,0,0,8,6305,36976,0,0,0,8,6305,1,16,0,250,5,22,6305,36976
8-Oct-14,CR9,3,2,1,0,0,0,1,0,5,5,322,1,9,16658,0,0,0,0,0,0,10,6305,16658,0,0,0,10,6305,0,6,0,92,2,18,6305,16658
19-Dec-14,319,5,4,,,0,1,1,0,4,1,81,5,0,41197,0,0,0,2,1331,7478,3,4974,34956,0,0,0,5,6305,2,3,0,36,5,20,5845,42434
31-Dec-14,CR7,4,4,1,1,0,1,1,0,15,0,734,1,14,50932,2,1099,4736,0,0,0,13,5205,46920,1,695,1484,15,6304,2,8,0,168,4,47,6204,51656
18-Sep-14,MD8,3,4,1,1,0,1,1,0,11,8,186,0,19,22095,2,847,3856,0,0,0,17,5457,23407,0,0,0,19,6304,0,1,0,136,4,44,5581,27263
24-Sep-14,753,4,4,1,1,0,0,1,1,4,0,113,1,3,12207,1,990,2073,1,4284,5460,2,1030,4674,0,0,0,4,6303,0,29,0,250,4,6,6303,12207
17-Apr-14,753,3,3,1,0,0,1,1,0,18,0,863,0,18,48202,1,535,3170,0,0,0,17,5768,45032,0,0,0,18,6303,3,14,0,88,3,35,6303,48202
15-Jan-14,764,3,3,,,0,1,1,0,2,1,16,2,1,28216,1,637,3383,2,5666,24833,0,0,0,0,0,0,3,6303,1,4,4,,4,8,6303,28216
10-Feb-14,717,5,5,1,1,0,1,1,0,7,4,206,0,11,26707,0,0,0,0,0,0,11,6303,26707,0,0,0,11,6303,1,3,0,37,5,45,6303,26707
28-Mar-14,CRJ,5,3,,1,0,0,1,0,2,5,102,0,7,4811,4,4047,2823,0,0,0,3,2256,1988,3,3207,2402,7,6303,1,1,0,23,4,24,6303,4811
6-Dec-14,738,4,4,0,0,0,0,1,1,4,4,48,0,8,22133,1,455,987,0,0,0,7,5845,21146,1,455,987,8,6300,1,30,0,133,3,15,6300,22133
6-Feb-14,738,5,4,,,0,1,1,0,12,4,518,3,13,62374,8,2237,21394,1,1279,17813,7,2784,43571,0,0,0,16,6300,3,16,19,17,5,40,4922,82778
4-Jun-14,E75,3,2,1,1,0,1,1,0,16,3,460,1,18,54974,2,635,2679,0,0,0,17,5664,57861,0,0,0,19,6300,2,5,0,128,3,47,5936,60540
30-Oct-14,753,4,5,,,0,1,1,0,7,6,981,0,13,25939,1,651,764,0,0,0,12,5648,25175,0,0,0,13,6299,2,26,24,250,4,27,6299,25939
24-Aug-14,319,5,5,,,0,1,1,0,5,0,225,4,1,57829,1,496,815,0,0,0,4,5803,63796,0,0,0,5,6299,1,23,19,33,5,23,5922,64611
26-Jun-14,CR9,5,5,1,0,0,1,1,0,6,0,196,3,3,40633,2,1892,5635,0,0,0,4,4406,47746,2,1892,5635,6,6298,2,8,1,237,5,22,5847,53381
15-Nov-14,332,4,5,,,0,1,1,0,10,3,335,2,11,46145,6,3888,23985,1,108,595,6,2303,21565,0,0,0,13,6298,1,13,5,79,4,27,6298,46145
14-Jun-14,319,5,4,,,0,1,1,0,7,0,278,1,6,23108,4,1426,6952,1,3889,10978,2,982,5884,0,0,0,7,6297,2,28,22,250,5,28,5890,23814
8-Jul-14,76G,4,4,1,,0,1,1,0,2,0,92,2,0,11969,0,0,0,2,6297,17984,0,0,0,0,0,0,2,6297,1,28,1,40,5,2,4143,17984
20-May-14,319,5,5,1,1,0,1,1,0,11,1,37,0,12,20164,6,3573,13836,0,0,0,6,2724,11578,0,0,0,12,6297,2,8,17,40,5,28,4700,25414
21-Aug-14,MD8,4,3,1,1,0,0,1,0,4,9,224,0,13,20222,5,3114,8312,0,0,0,8,3181,11910,4,2633,7052,13,6296,2,31,5,176,4,28,6296,20222
17-Jul-14,E75,5,5,,,0,1,0,0,10,0,292,1,9,36729,5,2548,14748,0,0,0,5,3748,22411,1,702,4075,10,6296,2,25,6,103,,37,6171,37159
5-Nov-14,MD8,3,2,1,1,0,0,1,1,5,8,158,0,13,23219,1,527,1912,0,0,0,12,5770,21307,0,0,0,13,6296,2,10,0,121,4,36,6296,23219
12-May-14,757,4,3,,,0,1,1,0,11,6,573,2,15,32727,8,2283,13597,2,1510,5844,7,2502,13286,0,0,0,17,6295,2,17,1,38,3,57,6295,32727
16-Nov-14,757,5,4,,,0,1,0,0,10,6,269,0,16,33809,6,2074,9204,0,0,0,10,4218,24605,0,0,0,16,6292,1,28,28,14,5,48,6292,33809
26-Sep-14,738,1,2,,,0,1,1,0,14,2,359,2,14,42525,5,1448,7239,2,422,4800,9,4422,31286,2,360,1659,16,6292,5,12,16,28,2,32,6144,43325
1-Jan-15,73W,5,3,1,1,0,1,1,0,4,0,76,4,0,19233,0,0,0,4,6292,19233,0,0,0,0,0,0,4,6292,2,10,3,,3,8,6292,19233
6-Nov-14,319,4,4,1,1,0,1,1,0,7,1,164,0,8,20637,6,5807,18178,0,0,0,2,486,2459,5,4765,16122,8,6292,1,19,1,76,4,27,6292,20637
5-Sep-14,MD8,4,3,1,1,0,1,1,0,5,5,434,3,7,32585,0,0,0,0,0,0,10,6291,37862,0,0,0,10,6291,0,27,0,42,4,36,5047,37862
14-Feb-14,763,5,5,,,0,1,1,0,15,0,327,0,15,47328,3,2063,8508,0,0,0,12,4225,38820,2,1812,7764,15,6288,2,12,1,250,5,26,6288,47328
14-May-14,333,4,,,,0,1,1,0,10,1,528,1,10,44685,1,874,2154,0,0,0,10,5413,42531,1,874,2154,11,6288,3,24,15,66,4,27,6288,44685
4-Feb-14,763,5,5,1,1,0,1,1,0,13,0,215,0,13,42450,4,1813,7984,0,0,0,9,4475,35910,3,1327,5346,13,6288,1,3,0,125,5,35,6061,43894
